country	name	id	screen_name	final_party
United Kingdom	Mark Harper	429751008	Mark_J_Harper	Conservatives
United Kingdom	Carole Tongue	429086104	CaroleTongue	Labour
United Kingdom	Deidre Brock	425774290	DeidreBrock	Scottish National Party
United Kingdom	Damian Green	422184091	DamianGreen	Conservatives
United Kingdom	jeremy lefroy	417975170	JeremyLefroy	Conservatives
United Kingdom	Mairi Gougeon	416493637	MairiGougeon	Scottish National Party
United Kingdom	Wayne David	415449314	WayneDavid_MP	Labour
United Kingdom	Mike Freer	411090374	MikeFreer	Conservatives
United Kingdom	Hilary Benn	408454349	hilarybennmp	Labour
United Kingdom	Shabana Mahmood	407741330	ShabanaMahmood	Labour
United Kingdom	Órfhlaith Begley	406646373	OrfhlaithBegley	Sinn Fein
United Kingdom	Calum Kerr	405412526	CalumRKerr	Scottish National Party
United Kingdom	Matthew O&#039;Toole	403412822	MatthewOToole2	Social Democratic and Labour Party
United Kingdom	Judith Cummins	401568431	JudithCummins	Labour
United Kingdom	Amy Callaghan	401469367	AmyCallaghanSNP	Scottish National Party
United Kingdom	Dave Doogan	398627964	DaveDooganSNP	Scottish National Party
United Kingdom	faisal rashid	398240997	Faisal__Rashid	Labour
United Kingdom	Munira Wilson	397566701	munirawilson	Liberals
United Kingdom	Stephen McPartland	397160160	SMcPartland	Conservatives
United Kingdom	Michael Matheson	395920835	MathesonMichael	Scottish National Party
United Kingdom	Paul Wheelhouse	394005819	PaulWheelhouse	Scottish National Party
United Kingdom	Clive Efford	393436815	CliveEfford	Labour
United Kingdom	Alan Whitehead	389443487	alanwhiteheadmp	Labour
United Kingdom	Angela Crawley	389421264	AngelaCrawley30	Scottish National Party
United Kingdom	Conor Burns	388250401	ConorBurnsUK	Conservatives
United Kingdom	Jack Dromey	387054267	JackDromeyMP	Labour
United Kingdom	Chloe Smith	386776248	NorwichChloe	Conservatives
United Kingdom	Clare Adamson	385883466	ClareAdamsonSNP	Scottish National Party
United Kingdom	Rebecca Long Bailey	385306338	RLong_Bailey	Labour
United Kingdom	Caroline Dinenage	383238347	cj_dinenage	Conservatives
United Kingdom	Holly Lynch	382181117	HollyLynch5	Labour
United Kingdom	Amanda Milling	381433782	amandamilling	Conservatives
United Kingdom	Paul Blomfield	377319290	PaulBlomfieldMP	Labour
United Kingdom	John Healey	376161322	JohnHealey_MP	Labour
United Kingdom	Joe FitzPatrick	374460050	JoeFitzSNP	Scottish National Party
United Kingdom	Shahrar Ali	374031650	ShahrarAli	Green Party
United Kingdom	glyn davies	373442908	GlynDavies	Conservatives
United Kingdom	Gary Sambrook	372251146	GarySambrook89	Conservatives
United Kingdom	Rebecca Pow	371201577	pow_rebecca	Conservatives
United Kingdom	Jerome Mayhew	370700221	JeromeMayhew	Conservatives
United Kingdom	Gavin Williamson	368314502	GavinWilliamson	Conservatives
United Kingdom	Cherilyn Mackrory	366525113	thisischerilyn	Conservatives
United Kingdom	Jackson Carlaw	366057802	Jackson_Carlaw	Conservatives
United Kingdom	Murdo Fraser	365037094	murdo_fraser	Conservatives
United Kingdom	Naz Shah	355623405	NazShahBfd	Labour
United Kingdom	chris leslie	354911386	ChrisLeslieUK	Labour
United Kingdom	Catherine West	351812038	CatherineWest1	Labour
United Kingdom	Abena Oppong-Asare	350223904	abenaopp	Labour
United Kingdom	Chris Hazzard	349075382	ChrisHazzardSF	Sinn Fein
United Kingdom	Paul Monaghan	344737225	_PaulMonaghan	Scottish National Party
United Kingdom	Charlotte Nichols	342187925	charlotte2153	Labour
United Kingdom	Jayne Bryant	342026335	JBryantWales	Labour
United Kingdom	Claire Coutinho	336529567	ClaireCoutinho	Conservatives
United Kingdom	Barbara Keeley	331178901	KeeleyMP	Labour
United Kingdom	Yvette Cooper	328634628	YvetteCooperMP	Labour
United Kingdom	Phillip Lee	328576792	DrPhillipLee	Liberals
United Kingdom	Anna Soubry	326184301	Anna_Soubry	Other
United Kingdom	Valerie Vaz	315283542	Valerie_VazMP	Labour
United Kingdom	Sophie Walker	314754247	SophieRunning	Other
United Kingdom	Anne Milton	312758175	AnneMilton	Conservatives
United Kingdom	Bim Afolami	311956971	BimAfolami	Conservatives
United Kingdom	Andrew Bridgen	309587728	ABridgen	Conservatives
United Kingdom	Tahir Ali	302302898	TahirAliMP	Labour
United Kingdom	Gerry Carroll	301952988	GerryCarrollPBP	Other
United Kingdom	Ian Lavery	300872531	IanLaveryMP	Labour
United Kingdom	Monica Lennon	296858042	MonicaLennon7	Labour
United Kingdom	Danny Kruger	295948042	danny__kruger	Conservatives
United Kingdom	Dame Cheryl Gillan	295807687	CherylGillan	Conservatives
United Kingdom	Neil Gray	287212988	neilgraysnp	Scottish National Party
United Kingdom	Catherine Nelson	280956839	CatSeeley	Sinn Fein
United Kingdom	Tommy Sheppard	280574046	TommySheppard	Scottish National Party
United Kingdom	Richard Lyle	279487795	RichardlyleSnp	Scottish National Party
United Kingdom	Elliot Colburn	277969601	ElliotColburn	Conservatives
United Kingdom	Sir Jeffrey Donaldson	277499481	J_Donaldson_MP	Democratic Unionist Party
United Kingdom	helen goodman	277496722	HelenGoodmanBA	Labour
United Kingdom	Pete Wishart	276868661	PeteWishart	Scottish National Party
United Kingdom	Roger Mullin	275022080	RogMull	Scottish National Party
United Kingdom	James Wild	271868768	jamesowild	Conservatives
United Kingdom	Phil Wilson	270926830	PhilWilsonXMP	Labour
United Kingdom	Gary Middleton	270087514	Gary_Middleton	Democratic Unionist Party
United Kingdom	Callum McCaig	270078105	callum_mccaig	Scottish National Party
United Kingdom	Steve Barclay	269788397	SteveBarclay	Conservatives
United Kingdom	Jamie Hepburn	266737785	jamiehepburn	Scottish National Party
United Kingdom	Gail Ross	266712518	GailRossSNP	Scottish National Party
United Kingdom	Selaine Saxby	265280042	SelaineSaxby	Conservatives
United Kingdom	Stewart Dickson	264454099	stewartcdickson	Alliance Party of Northern Ireland
United Kingdom	Thangam Debbonaire	262163061	ThangamMP	Labour
United Kingdom	Helen Hayes	261886643	helenhayes_	Other
United Kingdom	ian austin	261782937	LordIanAustin	Labour
United Kingdom	Sandra White	261273448	SandraWhiteSNP	Scottish National Party
United Kingdom	Gordon Lyons	260311085	gordonlyons1	Democratic Unionist Party
United Kingdom	Christina McKelvie	257023773	ChristinaSNP	Scottish National Party
United Kingdom	Peter Aldous	255998767	peter_aldous	Conservatives
United Kingdom	John Finucane	255277792	johnfinucane	Sinn Fein
United Kingdom	richard burden	253490735	RichardBurden27	Labour
United Kingdom	Colin Beattie	253168363	uartlach	Scottish National Party
United Kingdom	Delyth Morgan, Baroness Morgan of Drefelin	253167220	delythjmorgan	Other
United Kingdom	Gerry Kelly	253003957	GerryKellyMLA	Sinn Fein
United Kingdom	Julie Girling	252491320	juliegirling	Conservatives
United Kingdom	Drew Hendry	252077991	drewhendrySNP	Scottish National Party
United Kingdom	laura pidcock	251821643	LauraPidcock	Labour
United Kingdom	Douglas Chapman	251783210	DougChapmanSNP	Scottish National Party
United Kingdom	Sarah Owen	250601094	SarahOwen_	Labour
United Kingdom	Justin Tomlinson	250311545	JustinTomlinson	Conservatives
United Kingdom	Gavin Robinson	249845912	GRobinsonDUP	Democratic Unionist Party
United Kingdom	Neil Coyle	248186795	coyleneil	Labour
United Kingdom	Rushanara Ali	245849058	rushanaraali	Labour
United Kingdom	Angela Smith	245745762	angelasmithmp	Liberals
United Kingdom	Sayeeda Warsi, Baroness Warsi	245513323	SayeedaWarsi	Conservatives
United Kingdom	Chris Stephens	244540519	ChrisStephens	Scottish National Party
United Kingdom	emma dent coad	244489735	emmadentcoad	Labour
United Kingdom	Matt Western	243306810	MattWestern_	Labour
United Kingdom	Stuart McMillan	242772056	StuMcMillanSNP	Scottish National Party
United Kingdom	Aaron Bell	240808845	AaronBell4NUL	Conservatives
United Kingdom	Dan Jarvis	240202308	DanJarvisMP	Labour
United Kingdom	Fiona Hyslop	240182448	FionaHyslop	Scottish National Party
United Kingdom	Roseanna Cunningham	239894176	strathearnrose	Scottish National Party
United Kingdom	Carál Ní Chuilín	238618278	CaralNiChuilin	Sinn Fein
United Kingdom	Jo Johnson, Baron Johnson of Marylebone	237700394	JoJohnsonUK	Conservatives
United Kingdom	Bell Ribeiro-Addy	237341484	BellRibeiroAddy	Labour
United Kingdom	Bruce Crawford	237202171	RHBruceCrawford	Scottish National Party
United Kingdom	roger godsiff	236953412	RogerGodsiff	Labour
United Kingdom	John Swinney	236787450	JohnSwinney	Scottish National Party
United Kingdom	Mims Davies	236588290	mimsdavies	Conservatives
United Kingdom	Matthew Offord	236395049	Offord4Hendon	Conservatives
United Kingdom	Rhianon Passmore	235773325	rhi4islwyn	Labour
United Kingdom	Máirtín Ó Muilleoir	227700499	newbelfast	Sinn Fein
United Kingdom	caroline flint	227023883	CarolineFlint	Labour
United Kingdom	Debbie Abrahams	225857392	Debbie_abrahams	Labour
United Kingdom	Sir Bernard Jenkin	222762589	bernardjenkin	Conservatives
United Kingdom	Angela Rayner	222748037	AngelaRayner	Labour
United Kingdom	Alexander Stafford	221562616	Alex_Stafford	Conservatives
United Kingdom	Bryony Worthington, Baroness Worthington	220935113	bryworthington	Labour
United Kingdom	Shirley-Anne Somerville	219716235	S_A_Somerville	Scottish National Party
United Kingdom	Tessa Munt	219330249	tessamunt	Liberals
United Kingdom	Stewart Hosie	219298196	StewartHosieSNP	Scottish National Party
United Kingdom	Kelly Tolhurst	218789670	KellyTolhurst	Conservatives
United Kingdom	Jake Berry	217148014	JakeBerry	Conservatives
United Kingdom	Matt Rodda	216516145	MattRodda	Labour
United Kingdom	Michelle O&#039;Neill	216006612	moneillsf	Sinn Fein
United Kingdom	Simon Jupp	215778638	simonjamesjupp	Conservatives
United Kingdom	Simon Wright	215206530	Sim0nWright	Liberals
United Kingdom	Linda Fabiani	212330803	LindaFabianiSNP	Scottish National Party
United Kingdom	Maria Caulfield	207697553	mariacaulfield	Conservatives
United Kingdom	Michael Russell	207471475	Feorlean	Scottish National Party
United Kingdom	Jane Davidson	206170348	JaneBryngwyn	Labour
United Kingdom	Afzal Khan	202610289	Afzal4Gorton	Labour
United Kingdom	Mohammad Asghar	202193356	MohammadAsghar	Conservatives
United Kingdom	Anas Sarwar	201226827	AnasSarwar	Labour
United Kingdom	Michael Tomlinson	200519122	Michael4MDNP	Conservatives
United Kingdom	Nick Ramsay	196968085	NickRamsayAM	Conservatives
United Kingdom	Nick Bourne	196093572	lordnickbourne	Conservatives
United Kingdom	Chris Loder	195808903	chrisloder	Conservatives
United Kingdom	Claire Sugden	194180489	ClaireSugden	Other
United Kingdom	Michael Dugher	193313425	MichaelDugher	Labour
United Kingdom	Sajjad Karim	192993369	SHKMEP	Conservatives
United Kingdom	Maria Eagle	192935794	meaglemp	Labour
United Kingdom	Jon Trickett	191807697	jon_trickett	Labour
United Kingdom	Kate Hollern	191074455	Kate_HollernMP	Labour
United Kingdom	Jeane Freeman	190328594	Jeane_F1	Scottish National Party
United Kingdom	Marsha De Cordova	189280488	MarshadeCordova	Labour
United Kingdom	Howling Laud Hope	186136306	laudhope	Other
United Kingdom	Craig Mackinlay	185790986	cmackinlay	Conservatives
United Kingdom	Gregg McClymont	185183285	greggmcclymont	Labour
United Kingdom	Andrew RT Davies	181936890	AndrewRTDavies	Conservatives
United Kingdom	Mark Pollard	180500734	markpollardfi	independent politician
United Kingdom	Ian Levy	175467374	HickoryHigh	Conservatives
United Kingdom	Vicky Foxcroft	174396155	vickyfoxcroft	Labour
United Kingdom	roberta blackman-woods	173089105	rblackmanwoods	Labour
United Kingdom	Chris Elmore	169898513	CPJElmore	Labour
United Kingdom	mary creagh	169864622	MaryCreagh_	Labour
United Kingdom	joan ryan	167867714	joanryanEnfield	Labour
United Kingdom	Christopher Pincher	166598394	ChrisPincher	Conservatives
United Kingdom	Emily Thornberry	164226176	EmilyThornberry	Labour
United Kingdom	Gloria De Piero	162472533	GloriaDePiero	Labour
United Kingdom	Nicola Sturgeon	160952087	NicolaSturgeon	Scottish National Party
United Kingdom	Alan Sugar	160926944	Lord_Sugar	Other
United Kingdom	Aileen Campbell	159061464	ClydesdAileen	Scottish National Party
United Kingdom	John Penrose	158315486	JohnPenroseNews	Conservatives
United Kingdom	Huw Irranca-Davies	156992643	huw4ogmore	Labour
United Kingdom	Jim McMahon	154661114	JimfromOldham	Labour
United Kingdom	Diane Abbott	153810216	HackneyAbbott	Labour
United Kingdom	Tony Blair	153004670	InstituteGC	Labour
United Kingdom	nick hurd	144929619	NickHurdUK	Conservatives
United Kingdom	Andy Burnham	143779403	AndyBurnhamGM	Labour
United Kingdom	Alex Cunningham	143739561	ACunninghamMP	Labour
United Kingdom	Ben Wallace	143405324	BWallaceMP	Conservatives
United Kingdom	Guy Opperman	143386976	GuyOpperman	Conservatives
United Kingdom	Jonathan Ashworth	143212610	JonAshworth	Labour
United Kingdom	Gavin Newlands	140604687	GavNewlandsSNP	Scottish National Party
United Kingdom	Craig Tracey	140020746	craig4nwarks	Conservatives
United Kingdom	James Dornan	139511926	glasgowcathcart	Scottish National Party
United Kingdom	Andrew Griffith	136398656	griffitha	Conservatives
United Kingdom	Tom Copley	134799789	tomcopley	Labour
United Kingdom	craig whittaker	134738764	Craig_Whittaker	Conservatives
United Kingdom	Fay Jones	134257511	JonesyFay	Conservatives
United Kingdom	Tristram Hunt	133236916	TristramHuntVA	Labour
United Kingdom	Ronnie Cowan	132490359	ronniecowan	Scottish National Party
United Kingdom	John O&#039;Dowd	132286037	JohnODowdSF	Sinn Fein
United Kingdom	Jane Ellison	132236753	JaneEllison	Conservatives
United Kingdom	rory stewart	131926473	RoryStewartUK	Conservatives
United Kingdom	madeleine moon	131862459	MadeleineMoon	Labour
United Kingdom	Diana Barran, Baroness Barran	131844769	dianabarran	Conservatives
United Kingdom	Andrew Stephenson	131517399	Andrew4Pendle	Conservatives
United Kingdom	Tom Randall	131268401	Tom_Randall	Conservatives
United Kingdom	Jonathan Djanogly	131120978	JDjanogly	Conservatives
United Kingdom	Sally Keeble	130857126	Sally_Keeble	Labour
United Kingdom	Helen Whately	130280613	Helen_Whately	Conservatives
United Kingdom	John Lamont	130133607	John2Win	Conservatives
United Kingdom	Alec Shelbrooke	130092487	AlecShelbrooke	Conservatives
United Kingdom	Siobhan Baillie	129951559	Siobhan_Baillie	Conservatives
United Kingdom	John Whittingdale	129569947	JWhittingdale	Conservatives
United Kingdom	Michelle Gildernew	127619354	gildernewm	Sinn Fein
United Kingdom	Eilidh Whiteford	127551563	EilidhWhiteford	Scottish National Party
United Kingdom	Rhun ap Iorwerth	126276020	RhunapIorwerth	Plaid Cymru
United Kingdom	Philip Davies	125312818	PhilipDaviesUK	Conservatives
United Kingdom	George Kerevan	125294790	GeorgeKerevan	Scottish National Party
United Kingdom	Greg Hands	125270251	GregHands	Conservatives
United Kingdom	Raheem Kassam	125128723	RaheemKassam	Other
United Kingdom	James Duddridge	124170781	JamesDuddridge	Conservatives
United Kingdom	William Hague	122994639	WilliamJHague	Conservatives
United Kingdom	Ian c. lucas	121762421	IanCLucas	Labour
United Kingdom	Margot Parker	121171051	MargotLJParker	Other
United Kingdom	Nadhim Zahawi	121127090	nadhimzahawi	Conservatives
United Kingdom	Bill Esterson	120720108	Bill_Esterson	Labour
United Kingdom	Mhairi Black	120236641	MhairiBlack	Scottish National Party
United Kingdom	Shona Robison	119388872	ShonaRobison	Scottish National Party
United Kingdom	Ben Everitt	119356526	Ben_Everitt	Conservatives
United Kingdom	Conor Murphy	118711934	conormurphysf	Sinn Fein
United Kingdom	Pat Glass	118429508	PatMGlass	Labour
United Kingdom	Jeremy Corbyn	117777690	jeremycorbyn	Labour
United Kingdom	Caroline Russell	117489156	CarolineRussell	Green Party
United Kingdom	Michelle Donelan	116864791	michelledonelan	Conservatives
United Kingdom	Alison Thewliss	116459535	alisonthewliss	Scottish National Party
United Kingdom	Mark Jenkinson	116228328	markjenkinsonmp	Conservatives
United Kingdom	alan duncan	114704539	SirAlanDuncan	Conservatives
United Kingdom	Dawn Butler	114505454	DawnButlerBrent	Labour
United Kingdom	Tulip Siddiq	113491007	TulipSiddiq	Labour
United Kingdom	Daisy Cooper	113476721	libdemdaisy	Liberals
United Kingdom	Scott Mann	112761860	scottmann4NC	Conservatives
United Kingdom	Jeremy Hunt	112398730	Jeremy_Hunt	Conservatives
United Kingdom	Stephen Moutray	111588354	StephenMoutray	Democratic Unionist Party
United Kingdom	Paul Butler	111446360	PolDeBuitleir	Sinn Fein
United Kingdom	Dame Margaret Hodge	111411358	margarethodge	Labour
United Kingdom	nick herbert	111013369	nickherbertcbe	Conservatives
United Kingdom	Sir Peter Bottomley	110405901	PBottomleyMP	Conservatives
United Kingdom	Ruth Cadbury	108654496	RuthCadbury	Labour
United Kingdom	Tim Loughton	108587399	timloughton	Conservatives
United Kingdom	Barry Gardiner	107722321	BarryGardiner	Labour
United Kingdom	John Leech	106115066	johnleechmcr	Liberals
United Kingdom	Kate Green	105838665	KateGreenSU	Labour
United Kingdom	Liz Kendall	105800463	leicesterliz	Labour
United Kingdom	Ali Milani	105294772	ARMilani_	Labour
United Kingdom	Nigel Dodds	104845115	NigelDoddsDUP	Democratic Unionist Party
United Kingdom	David Mackintosh	103085575	davidmackintosh	Conservatives
United Kingdom	David Cameron	103065157	David_Cameron	Conservatives
United Kingdom	David Nuttall	102958885	DNuttall	Conservatives
United Kingdom	Stephen Timms	102107018	stephenctimms	Labour
United Kingdom	Bambos Charalambous	102023574	Bambos_MP	Labour
United Kingdom	George Freeman	101712079	GeorgeFreemanMP	Conservatives
United Kingdom	Sir Bill Cash	100520303	BillCashMP	Conservatives
United Kingdom	Iain Stewart	100260784	iainastewart	Conservatives
United Kingdom	Julie Cooper	97648525	JulieForBurnley	Labour
United Kingdom	Johnny Mercer	97402576	JohnnyMercerUK	Conservatives
United Kingdom	Chris Clarkson	95172754	ChrisClarksonMP	Conservatives
United Kingdom	Lisa Nandy	94701778	lisanandy	Labour
United Kingdom	John Redwood	93880122	johnredwood	Conservatives
United Kingdom	nic dakin	93860818	NicDakin55	Labour
United Kingdom	Phil Flanagan	93482926	PhilFlanagan	Sinn Fein
United Kingdom	James Brokenshire	92498317	JBrokenshire	Conservatives
United Kingdom	Alasdair McDonnell	92248166	AlMcDonnellSB	Social Democratic and Labour Party
United Kingdom	Martyn Day	92091625	MartynDaySNP	Scottish National Party
United Kingdom	Siân Gwenllian	91880838	siangwenfelin	Plaid Cymru
United Kingdom	Andrew Selous	90646214	AndrewSelous	Conservatives
United Kingdom	vernon coaker	90432690	Vernon_Coaker	Labour
United Kingdom	seema kennedy	89698876	SeemaKennedy	Conservatives
United Kingdom	Chris Philp	89307992	CPhilpOfficial	Conservatives
United Kingdom	Emma McClarkin	88928275	EmmaMcClarkin	Conservatives
United Kingdom	Janet Finch-Saunders	88921783	JFinchSaunders	Conservatives
United Kingdom	Evan Harris	88722311	DrEvanHarris	Liberals
United Kingdom	Daniel Hannan	85794542	DanielJHannan	Conservatives
United Kingdom	paul flynn	84563846	PaulFlynnMP	Labour
United Kingdom	Paul Sweeney	83483361	PaulJSweeney	Labour
United Kingdom	Mark Ruskell	82191285	markruskell	Other
United Kingdom	Chi Onwurah	82093305	ChiOnwurah	Labour
United Kingdom	Tariq Ahmad, Baron Ahmad of Wimbledon	81851893	tariqahmadbt	Conservatives
United Kingdom	Pamela Nash	81367969	pamela_nash	Labour
United Kingdom	Anne Marie Morris	80968760	AnneMarieMorris	Conservatives
United Kingdom	Chris Heaton-Harris	80943076	chhcalling	Conservatives
United Kingdom	Paul Maskey	80812413	PaulMaskeyMP	Sinn Fein
United Kingdom	Caroline Lucas	80802900	CarolineLucas	Green Party
United Kingdom	Tim Farron	80021045	timfarron	Liberals
United Kingdom	Marion Fellows	79550633	marionfellows	Scottish National Party
United Kingdom	Jesse Norman	78702900	Jesse_Norman	Conservatives
United Kingdom	Catherine McKinnell	77808680	CatMcKinnell	Labour
United Kingdom	John McDonnell	77234984	johnmcdonnellMP	Labour
United Kingdom	Alun Cairns	76650839	AlunCairns	Conservatives
United Kingdom	Crispin Blunt	76579281	CrispinBlunt	Conservatives
United Kingdom	David Miliband	75896448	DMiliband	Labour
United Kingdom	Royston Smith	75562171	Royston_Smith	Conservatives
United Kingdom	Brian Whittle	74253401	BrianWhittle	Conservatives
United Kingdom	Andrew George	72883916	AndrewGeorge_	Liberals
United Kingdom	Yasmin Qureshi	72341341	YasminQureshiMP	Labour
United Kingdom	Mike Kane	71777646	MikeKaneMP	Labour
United Kingdom	margot james	70796349	margot_james_	Conservatives
United Kingdom	Diana Johnson	68659708	DianaJohnsonMP	Labour
United Kingdom	Ajmal Masroor	68654888	AjmalMasroor	Liberals
United Kingdom	Paul Bristow	68357219	paulbristow79	Conservatives
United Kingdom	Jo Gideon	67323615	jogideon	Conservatives
United Kingdom	Feryal Clark	67289397	FeryalClark	Labour
United Kingdom	Mike Weir	66444899	mikeweirsnp	Scottish National Party
United Kingdom	Andy Slaughter	66078636	hammersmithandy	Labour
United Kingdom	Ben Macpherson	65471427	BenMacpherson	Scottish National Party
United Kingdom	Elizabeth Truss	65357102	trussliz	Conservatives
United Kingdom	Neil O'Brien	64679759	NeilDotObrien	Conservatives
United Kingdom	gareth snell	63111042	gareth_snell	Labour
United Kingdom	Tracey Crouch	62613162	tracey_crouch	Conservatives
United Kingdom	Edward Miliband	61781260	Ed_Miliband	Labour
United Kingdom	Priti Patel	61660254	pritipatel	Conservatives
United Kingdom	Theo Clarke	61052508	theodoraclarke	Conservatives
United Kingdom	Nicola Blackwood	60585651	nicolablackwood	Conservatives
United Kingdom	Trevor Clarke	59867416	trevorclarkeMLA	Democratic Unionist Party
United Kingdom	Dan Byles	58922682	danielbyles	Conservatives
United Kingdom	Eric Pickles	58836363	EricPickles	Conservatives
United Kingdom	Grahame Morris	58821256	grahamemorris	Labour
United Kingdom	Floella Benjamin	58283237	FloellaBenjamin	Liberals
United Kingdom	Vince Cable	56999787	vincecable	Liberals
United Kingdom	jo platt	56657187	JoPlattLeigh	Labour
United Kingdom	Daniel Finkelstein	56169454	Dannythefink	Conservatives
United Kingdom	Sam Gyimah	55253731	SamGyimah	Liberals
United Kingdom	charlie elphicke	54515428	CharlieElphicke	Conservatives
United Kingdom	Andrew Gwynne	54351001	GwynneMP	Labour
United Kingdom	Mark Pawsey	52412027	MarkPawsey	Conservatives
United Kingdom	Ellie Reeves	52124856	elliereeves	Labour
United Kingdom	Stephanie Peacock	51062977	Steph_Peacock	Labour
United Kingdom	Claudia Webbe	50997451	ClaudiaWebbe	Labour
United Kingdom	Therese Coffey	50714939	theresecoffey	Conservatives
United Kingdom	Ross Greer	50308678	Ross_Greer	Other
United Kingdom	Dawn Bowden	50294775	Dawn_Bowden	Labour
United Kingdom	Rufus Ewing	49892284	docrewing	Labour
United Kingdom	chris williamson	49682880	DerbyChrisW	Labour
United Kingdom	Kevin Hollinrake	49619469	kevinhollinrake	Conservatives
United Kingdom	stephen kerr	49236342	RealStephenKerr	Conservatives
United Kingdom	Imran Ahmad-Khan	48370685	imranahmadkhan	Conservatives
United Kingdom	Tracy Brabin	48280657	TracyBrabin	Labour
United Kingdom	Stephen Hammond	47916280	S_Hammond	Conservatives
United Kingdom	Angus Brendan MacNeil	46609085	AngusMacNeilSNP	Scottish National Party
United Kingdom	Seb Dance	45360352	SebDance	Labour
United Kingdom	Rodney Berman	44861780	rodneyberman	Liberals
United Kingdom	Kevin Foster	43865757	kevin_j_foster	Conservatives
United Kingdom	Jessica Morden	43312141	jessicamordenmp	Labour
United Kingdom	fiona onasanya	42977873	Fiona_Onasanya	Labour
United Kingdom	David Burrowes	41901500	DavidBurrowesUK	Conservatives
United Kingdom	Chris Lyttle	41799103	Chris_Lyttle	Alliance Party of Northern Ireland
United Kingdom	Alicia Kearns	41195676	aliciakearns	Conservatives
United Kingdom	Jon Lansman	40860336	jonlansman	Labour
United Kingdom	Shaun Bailey	40451753	ShaunBaileyUK	Conservatives
United Kingdom	Alexandra Phillips	40363629	alexforeurope	Labour
United Kingdom	George Adam	38841497	GeorgeAdam	Scottish National Party
United Kingdom	Jackie Doyle-Price	38671387	JackieDP	Conservatives
United Kingdom	Andrea Leadsom	38281180	andrealeadsom	Conservatives
United Kingdom	Giles Watling	37891233	GilesWatling	Conservatives
United Kingdom	Clive Lewis	36924726	labourlewis	Labour
United Kingdom	Mark Durkan	36672211	markdurkan	Social Democratic and Labour Party
United Kingdom	John Glen	36664451	JohnGlenUK	Conservatives
United Kingdom	Conor McGinn	36158689	ConorMcGinn	Labour
United Kingdom	Jane Hunt	36154400	JaneMHunt	Conservatives
United Kingdom	Danielle Rowley	35791604	DaniRowley	Labour
United Kingdom	nicky morgan	34940114	NickyMorgan01	Conservatives
United Kingdom	Rachel Reeves	34374472	RachelReevesMP	Labour
United Kingdom	Rob Wilson	34244239	RobWilson_RDG	Conservatives
United Kingdom	Chuka Umunna	33300246	ChukaUmunna	Liberals
United Kingdom	Alex Davies-Jones	33031863	AlexDaviesJones	Labour
United Kingdom	emma reynolds	32965648	EmmaEReynolds	Labour
United Kingdom	Seema Malhotra	32369044	SeemaMalhotra1	Labour
United Kingdom	Felicity Buchan	32361590	FelicityBuchan	Conservatives
United Kingdom	Danny Kinahan	31835450	DdeBK	Conservatives
United Kingdom	Cat Smith	31756041	CatSmithMP	Labour
United Kingdom	Angus Robertson	31373289	AngusRobertson	Scottish National Party
United Kingdom	Peter Tatchell	31135856	PeterTatchell	Labour
United Kingdom	Jane Brophy	30708817	Jane_Brophy	Liberals
United Kingdom	Oliver Mundell	30645512	olivermundell	Conservatives
United Kingdom	Paula Sherriff	29169821	paulasherriff	Labour
United Kingdom	Sandi Toksvig	28680544	sanditoksvig	Other
United Kingdom	Greg Mulholland	28543847	GregMulholland1	Liberals
United Kingdom	Owen Thompson	28354217	OwenThompson	Scottish National Party
United Kingdom	Gagan Mohindra	28329646	gaganmohindra	Conservatives
United Kingdom	Dehenna Davison	28306725	DehennaDavison	Conservatives
United Kingdom	Magid Magid	28257421	MagicMagid	Green Party
United Kingdom	Liam Byrne	27212119	liambyrnemp	Labour
United Kingdom	Karl McCartney	26796376	karlmccartney	Conservatives
United Kingdom	Gisela Stuart	26584956	GiselaStuart	Labour
United Kingdom	Andy Carter	26035809	MrAndy_Carter	Conservatives
United Kingdom	Sam Tarry	25718389	SamTarry	Labour
United Kingdom	Pat McFadden	25091518	patmcfaddenmp	Labour
United Kingdom	Duncan Baker	24963373	duncancbaker	Conservatives
United Kingdom	Martin Docherty-Hughes	24909650	MartinJDocherty	Scottish National Party
United Kingdom	Humza Yousaf	24069453	HumzaYousaf	Scottish National Party
United Kingdom	Steve Reed	23749162	SteveReedMP	Labour
United Kingdom	Tony Lloyd	23452834	tony4rochdale	Labour
United Kingdom	Layla Moran	23424533	LaylaMoran	Liberals
United Kingdom	Anne McLaughlin	23364828	AnneMcLaughlin	Scottish National Party
United Kingdom	Alyn Smith	23056912	AlynSmith	Scottish National Party
United Kingdom	Michael Heaver	22800916	Michael_Heaver	Other
United Kingdom	Carla Lockhart	22645918	carlalockhart	Democratic Unionist Party
United Kingdom	Rory Palmer	22625989	Rory_Palmer	Labour
United Kingdom	David Linden	22505462	DavidLinden	Scottish National Party
United Kingdom	Danny Alexander	22499765	dannyalexander	Liberals
United Kingdom	Alex Burghart	22474050	alexburghart	Conservatives
United Kingdom	Anna Turley	22398060	annaturley	Labour
United Kingdom	Eric Joyce	22388326	ericjoyce	Labour
United Kingdom	Zac Goldsmith	22159580	ZacGoldsmith	Conservatives
United Kingdom	Adam Afriyie	22031058	AdamAfriyie	Conservatives
United Kingdom	Peter Kyle	21769986	peterkyle	Labour
United Kingdom	Kevin Brennan	21746513	KevinBrennanMP	Labour
